filename,class,xmin,ymin,xmax,ymax,trackId
COCO_val2014_000000524536.jpg,head,92,59.96,248,278.96,0
COCO_val2014_000000524536.jpg,person,287.75,265.82,349.77,477.86,1
COCO_val2014_000000524536.jpg,person,364.36,244.75,427.0,575.8399999999999,2
COCO_val2014_000000524536.jpg,person,265.35,325.47,305.45000000000005,403.28000000000003,3
COCO_val2014_000000262404.jpg,person,398.02,47.46,639.64,346.25,1
COCO_val2014_000000262404.jpg,person,128.86,3.33,272.75,288.96,2
COCO_val2014_000000262404.jpg,torso,166.86,105.33,238.86,200.33,2
COCO_val2014_000000262404.jpg,head,151.86,15.33,234.86,135.33,2
COCO_val2014_000000262404.jpg,person,231.91,17.26,367.82,256.72,3
COCO_val2014_000000131361.jpg,person,1.44,21.57,476.04,537.8900000000001,0
COCO_val2014_000000131361.jpg,torso,76.44,215.57,386.44,460.57,0
COCO_val2014_000000131361.jpg,head,159.44,24.57,280.44,252.57,0
COCO_val2014_000000131361.jpg,person,12.24,171.71,74.94,277.93,1
COCO_val2014_000000393511.jpg,person,256.11,89.19,574.64,361.86,0
COCO_val2014_000000393511.jpg,torso,428.11,201.19,569.11,347.19,0
COCO_val2014_000000393511.jpg,head,452.11,91.19,569.11,218.19,0
COCO_val2014_000000393511.jpg,person,134.64,112.05,382.39,299.77,1
COCO_val2014_000000393511.jpg,torso,256.64,176.05,359.64,284.05,1
COCO_val2014_000000393511.jpg,head,252.64,115.05,333.64,206.05,1
COCO_val2014_000000393511.jpg,person,71.35,108.3,207.69,208.95999999999998,2
COCO_val2014_000000393511.jpg,person,93.53,183.53,149.77,246.4,6
COCO_val2014_000000524601.jpg,person,73.1,87.52,231.79,423.19,0
COCO_val2014_000000524601.jpg,person,226.98,132.43,323.15999999999997,420.97,1
COCO_val2014_000000524601.jpg,torso,240.98,181.43,308.98,288.43,1
COCO_val2014_000000524601.jpg,head,254.98,132.43,294.98,189.43,1
COCO_val2014_000000524601.jpg,person,325.09,142.19,406.84,422.07,2
COCO_val2014_000000524601.jpg,person,441.12,139.82,536.3,428.0,3
COCO_val2014_000000524601.jpg,torso,453.12,188.82,518.12,287.82,3
COCO_val2014_000000524601.jpg,head,456.12,142.82,490.12,191.82,3
COCO_val2014_000000524601.jpg,person,577.37,248.93,640.0,394.96000000000004,4
COCO_val2014_000000524601.jpg,person,178.04,218.12,236.75,301.3,5
COCO_val2014_000000000328.jpg,person,44.81,68.09,268.61,425.0,0
COCO_val2014_000000000328.jpg,torso,153.81,107.09,252.81,209.09,0
COCO_val2014_000000000328.jpg,head,166.81,68.09,224.81,154.09,0
COCO_val2014_000000000328.jpg,person,197.91,90.52,403.03999999999996,479.85999999999996,1
COCO_val2014_000000000328.jpg,torso,282.90999999999997,141.51999999999998,401.90999999999997,249.51999999999998,1
COCO_val2014_000000000328.jpg,head,302.90999999999997,95.52,364.90999999999997,175.51999999999998,1
COCO_val2014_000000000328.jpg,person,336.87,58.48,586.78,484.52000000000004,2
COCO_val2014_000000000328.jpg,torso,442.87,160.48,533.87,284.48,2
COCO_val2014_000000000328.jpg,head,435.87,103.47999999999999,499.87,182.48,2
COCO_val2014_000000262476.jpg,person,2.2,62.43,126.77,301.89,0
COCO_val2014_000000262476.jpg,person,235.7,157.13,396.04999999999995,474.62,2
COCO_val2014_000000262476.jpg,torso,267.7,244.13,381.7,418.13,2
COCO_val2014_000000262476.jpg,head,301.7,162.13,367.7,263.13,2
COCO_val2014_000000262476.jpg,person,364.58,36.67,619.15,474.61,3
COCO_val2014_000000262476.jpg,person,0,164.15,254.92,480.0,4
COCO_val2014_000000262476.jpg,person,261.06,124.71,348.97,269.03,5
COCO_val2014_000000524627.jpg,person,175.05,180.49,389.43,458.0,0
COCO_val2014_000000524627.jpg,person,141.26,21.62,242.16,394.95,1
COCO_val2014_000000524627.jpg,person,371.06,5.75,427.0,404.13,2
COCO_val2014_000000524627.jpg,person,234.43,21.57,388.31,319.28,3
COCO_val2014_000000524627.jpg,person,15.82,33.08,162.51999999999998,430.02,4
COCO_val2014_000000524627.jpg,torso,43.82,102.08,134.82,254.07999999999998,4
COCO_val2014_000000524627.jpg,head,66.82,37.08,116.82,118.08,4
COCO_val2014_000000524627.jpg,person,0,243.06,82.7,457.23,6
COCO_val2014_000000524627.jpg,person,0,441.03,137.07,640.0,7
COCO_val2014_000000131418.jpg,person,262.9,167.4,349.16999999999996,361.49,0
COCO_val2014_000000131418.jpg,person,386.61,193.63,466.18,371.12,1
COCO_val2014_000000131418.jpg,person,63.21,209.73,194.78,380.89,2
COCO_val2014_000000131418.jpg,torso,98.21000000000001,209.73,149.21,247.73,2
COCO_val2014_000000000395.jpg,person,118.61,138.16,551.33,573.48,0
COCO_val2014_000000000395.jpg,torso,166.61,302.15999999999997,507.61,572.16,0
COCO_val2014_000000000395.jpg,head,218.61,171.16,394.61,382.15999999999997,0
COCO_val2014_000000000395.jpg,person,0,207.32,80.81,486.24,1
COCO_val2014_000000000395.jpg,person,77.02,270.92,159.57,475.58000000000004,2
COCO_val2014_000000000395.jpg,person,515.21,200.28,640.0,580.0,3
COCO_val2014_000000000395.jpg,person,108.58,232.54,147.44,279.44,4
COCO_val2014_000000000395.jpg,person,140.76,239.82,222.88,349.3,5
COCO_val2014_000000000395.jpg,person,159.8,332.19,220.19,399.15999999999997,8
COCO_val2014_000000000395.jpg,person,54.7,214.92,103.09,341.86,9
COCO_val2014_000000000395.jpg,person,448.16,253.08,518.95,342.74,10
COCO_val2014_000000524702.jpg,person,64.38,135.28,160.23,427.0,0
COCO_val2014_000000524702.jpg,torso,76.38,215.28,139.38,289.28,0
COCO_val2014_000000524702.jpg,head,86.38,166.28,118.38,217.28,0
COCO_val2014_000000524702.jpg,person,148.73,159.29,237.01,403.01,1
COCO_val2014_000000524702.jpg,person,192.4,119.86,289.24,319.11,2
COCO_val2014_000000524702.jpg,person,312.29,57.35,400.47,289.65000000000003,3
COCO_val2014_000000524702.jpg,person,341.82,131.33,410.96,330.99,4
COCO_val2014_000000524702.jpg,person,376.03,113.96,453.92999999999995,419.78999999999996,5
COCO_val2014_000000524702.jpg,person,473.49,119.02,572.56,328.85,6
COCO_val2014_000000524702.jpg,person,165.43,89.93,237.60000000000002,216.05,7
COCO_val2014_000000131494.jpg,person,199.59,23.99,303.22,298.42,0
COCO_val2014_000000131494.jpg,person,190.93,30.81,335.74,352.21,1
COCO_val2014_000000131494.jpg,torso,248.93,89.81,317.93,208.81,1
COCO_val2014_000000131494.jpg,head,285.93,38.81,333.93,107.81,1
COCO_val2014_000000131494.jpg,person,137.45,75.17,180.35,190.66,2
COCO_val2014_000000000428.jpg,person,226.94,32.65,582.86,355.91999999999996,0
COCO_val2014_000000000428.jpg,torso,335.94,205.65,488.94,354.65,0
COCO_val2014_000000000428.jpg,head,344.94,32.65,506.94,230.65,0
COCO_val2014_000000262605.jpg,person,409.37,288.89,638.88,586.8299999999999,0
COCO_val2014_000000262605.jpg,torso,528.37,352.89,620.37,478.89,0
COCO_val2014_000000262605.jpg,head,549.37,292.89,604.37,358.89,0
COCO_val2014_000000000474.jpg,person,3.37,42.7,332.58,471.90999999999997,0
COCO_val2014_000000000474.jpg,torso,178.37,133.7,314.37,248.7,0
COCO_val2014_000000000474.jpg,head,133.37,61.7,208.37,159.7,0
COCO_val2014_000000000488.jpg,person,180.76,210.3,285.39,341.33000000000004,0
COCO_val2014_000000000488.jpg,person,112.24,245.32,239.24,356.08,1
COCO_val2014_000000000488.jpg,torso,112.24,267.32,170.24,318.32,1
COCO_val2014_000000000488.jpg,head,160.24,248.32,181.24,276.32,1
COCO_val2014_000000000488.jpg,person,34.67,208.02,125.91,360.38,4
COCO_val2014_000000262642.jpg,person,42.7,142.77,259.55,487.72,0
COCO_val2014_000000262642.jpg,torso,53.7,243.77,194.7,463.77,0
COCO_val2014_000000262642.jpg,head,96.7,149.77,198.7,279.77,0
COCO_val2014_000000393720.jpg,person,132.22,19.69,323.52,538.73,0
COCO_val2014_000000393720.jpg,torso,212.22,115.69,320.22,256.69,0
COCO_val2014_000000393720.jpg,head,170.22,117.69,219.22,187.69,0
COCO_val2014_000000524799.jpg,person,117.18,82.32,302.59000000000003,231.39,1
COCO_val2014_000000524799.jpg,torso,137.18,116.32,203.18,174.32,1
COCO_val2014_000000524799.jpg,head,151.18,89.32,191.18,140.32,1
COCO_val2014_000000262658.jpg,person,239.35,167.3,342.53,364.66,0
COCO_val2014_000000262658.jpg,torso,244.35,241.3,309.35,363.3,0
COCO_val2014_000000262658.jpg,head,286.35,167.3,341.35,259.3,0
COCO_val2014_000000262658.jpg,person,566.29,104.63,638.56,460.58,1
COCO_val2014_000000262658.jpg,person,455.19,86.09,579.1,433.62,2
COCO_val2014_000000262658.jpg,person,303.61,182.68,468.94000000000005,416.8,3
COCO_val2014_000000262658.jpg,torso,325.61,242.68,421.61,359.68,3
COCO_val2014_000000262658.jpg,head,330.61,186.68,382.61,268.68,3
COCO_val2014_000000000536.jpg,person,292.86,133.95,448.0,332.22,0
COCO_val2014_000000000536.jpg,torso,326.86,178.95,399.86,252.95,0
COCO_val2014_000000000536.jpg,head,334.86,137.95,374.86,182.95,0
COCO_val2014_000000000536.jpg,person,169.41,79.52,277.83,335.14,1
COCO_val2014_000000000536.jpg,torso,184.41,125.52,246.41,223.51999999999998,1
COCO_val2014_000000000536.jpg,head,209.41,82.52,243.41,139.51999999999998,1
COCO_val2014_000000000536.jpg,person,88.34,68.58,186.5,332.09999999999997,2
COCO_val2014_000000000536.jpg,torso,98.34,134.57999999999998,167.34,252.57999999999998,2
COCO_val2014_000000000536.jpg,head,111.34,75.58,155.34,144.57999999999998,2
COCO_val2014_000000262686.jpg,person,37.51,187.29,203.98,512.93,0
COCO_val2014_000000262686.jpg,torso,71.50999999999999,245.29,168.51,368.28999999999996,0
COCO_val2014_000000262686.jpg,head,102.50999999999999,195.29,156.51,266.28999999999996,0
COCO_val2014_000000262686.jpg,person,274.12,142.37,413.13,603.64,1
COCO_val2014_000000262686.jpg,torso,318.12,198.37,396.12,356.37,1
COCO_val2014_000000262686.jpg,head,316.12,148.37,363.12,214.37,1
COCO_val2014_000000262686.jpg,person,0.07,116.45,36.8,235.23000000000002,2
COCO_val2014_000000000544.jpg,person,253.32,243.73,366.55,404.92999999999995,0
COCO_val2014_000000000544.jpg,torso,279.32,261.73,313.32,306.73,0
COCO_val2014_000000000544.jpg,head,283.32,246.73,303.32,267.73,0
COCO_val2014_000000000544.jpg,person,107.47,301.3,237.01,412.61,1
COCO_val2014_000000000544.jpg,person,25.53,269.29,127.2,412.08000000000004,2
COCO_val2014_000000000544.jpg,person,0.07,221.17,33.55,299.07,7
COCO_val2014_000000000544.jpg,person,20.46,237.09,63.18,296.53,9
COCO_val2014_000000524844.jpg,person,41.71,54.65,266.07,425.71,0
COCO_val2014_000000524844.jpg,torso,124.71000000000001,107.65,216.71,217.65,0
COCO_val2014_000000524844.jpg,head,113.71000000000001,81.65,152.71,135.65,0
COCO_val2014_000000000564.jpg,person,230.51,335.3,377.99,614.5,0
COCO_val2014_000000000564.jpg,torso,295.51,373.3,371.51,472.3,0
COCO_val2014_000000000564.jpg,head,318.51,335.3,358.51,391.3,0
COCO_val2014_000000000564.jpg,person,430.78,203.68,520.0,297.58000000000004,1
COCO_val2014_000000153013.jpg,person,1.44,11.2,112.69,422.93,0
COCO_val2014_000000153013.jpg,person,71.91,61.84,415.64,638.5600000000001,1
COCO_val2014_000000153013.jpg,torso,204.91,237.84,369.90999999999997,490.84000000000003,1
COCO_val2014_000000153013.jpg,head,220.91,70.84,368.90999999999997,272.84000000000003,1
COCO_val2014_000000153013.jpg,person,194.62,0,332.38,214.37,2
COCO_val2014_000000393809.jpg,person,98.1,111.63,249.10999999999999,329.96000000000004,0
COCO_val2014_000000393809.jpg,torso,122.1,134.63,179.1,209.63,0
COCO_val2014_000000393809.jpg,head,160.1,116.63,196.1,160.63,0
COCO_val2014_000000393809.jpg,person,297.2,79.83,377.99,259.69,1
COCO_val2014_000000393809.jpg,person,61.8,150.88,310.49,315.19,7
COCO_val2014_000000393809.jpg,torso,165.8,173.88,226.8,228.88,7
COCO_val2014_000000393809.jpg,head,202.8,154.88,234.8,194.88,7
COCO_val2014_000000262738.jpg,person,288.64,110.87,438.5,368.04,0
COCO_val2014_000000262738.jpg,torso,305.64,160.87,394.64,258.87,0
COCO_val2014_000000262738.jpg,head,350.64,115.87,389.64,167.87,0
COCO_val2014_000000262738.jpg,person,56.39,32.1,270.46,375.0,1
COCO_val2014_000000262738.jpg,torso,81.39,99.1,193.39,284.1,1
COCO_val2014_000000262738.jpg,head,128.39,41.1,177.39,114.1,1
COCO_val2014_000000524887.jpg,person,407.34,75.77,528.24,178.12,0
COCO_val2014_000000524887.jpg,person,84.37,90.86,233.64000000000001,204.43,1
COCO_val2014_000000524887.jpg,torso,128.37,114.86,168.37,145.86,1
COCO_val2014_000000524887.jpg,head,97.37,102.86,136.37,125.86,1
COCO_val2014_000000000623.jpg,person,162.34,1.3,374.03,492.21000000000004,0
COCO_val2014_000000000623.jpg,torso,190.34,101.3,307.34000000000003,242.3,0
COCO_val2014_000000000623.jpg,head,164.34,7.3,274.34000000000003,171.3,0
COCO_val2014_000000393874.jpg,person,1.44,71.91,418.52,570.97,0
COCO_val2014_000000393874.jpg,torso,5.4399999999999995,177.91,232.44,437.90999999999997,0
COCO_val2014_000000393874.jpg,head,70.44,81.91,180.44,238.91,0
COCO_val2014_000000262810.jpg,person,243.16,207.48,329.01,401.84000000000003,0
COCO_val2014_000000262810.jpg,person,171.94,203.7,276.61,385.39,1
COCO_val2014_000000262810.jpg,torso,197.94,241.7,263.94,323.7,1
COCO_val2014_000000262810.jpg,head,223.94,203.7,265.94,263.7,1
COCO_val2014_000000262810.jpg,person,23.01,214.05,90.80000000000001,359.99,2
COCO_val2014_000000262810.jpg,person,154.92,217.99,223.52999999999997,313.69,3
COCO_val2014_000000262810.jpg,person,319.25,228.41,356.29,302.97,4
COCO_val2014_000000262810.jpg,person,289.08,89.17,480.0,632.81,5
COCO_val2014_000000524962.jpg,person,122.37,39.93,255.43,324.84000000000003,0
COCO_val2014_000000524962.jpg,torso,127.37,77.93,176.37,165.93,0
COCO_val2014_000000524962.jpg,head,160.37,44.93,197.37,88.93,0
COCO_val2014_000000524962.jpg,person,373.81,158.17,415.48,325.84,1
COCO_val2014_000000524962.jpg,person,303.03,205.5,364.87,327.64,2
COCO_val2014_000000524962.jpg,person,254.72,139.35,303.5,311.15999999999997,3
COCO_val2014_000000524962.jpg,person,82.34,206.32,134.68,324.83,4
COCO_val2014_000000524962.jpg,person,8.5,207.95,47.93,318.49,5
COCO_val2014_000000524962.jpg,person,344.88,133.4,434.38,273.14,6
COCO_val2014_000000524962.jpg,person,228.36,191.49,278.24,317.7,7
COCO_val2014_000000524962.jpg,person,18.77,146.3,84.02,322.95000000000005,9
COCO_val2014_000000524962.jpg,person,80.69,141.09,129.61,226.7,10
COCO_val2014_000000524979.jpg,person,10.09,154.95,334.40999999999997,640.0,0
COCO_val2014_000000524979.jpg,torso,90.09,272.95,292.09,540.95,0
COCO_val2014_000000524979.jpg,head,116.09,162.95,230.09,292.95,0
COCO_val2014_000000349647.jpg,person,286.57,0.4,640.0,480.0,0
COCO_val2014_000000349647.jpg,torso,441.57,8.4,638.5699999999999,318.4,0
COCO_val2014_000000349647.jpg,head,448.57,0.4,582.5699999999999,93.4,0
COCO_val2014_000000131804.jpg,person,124.07,126.96,267.38,379.90999999999997,0
COCO_val2014_000000131804.jpg,torso,181.07,157.95999999999998,229.07,248.95999999999998,0
COCO_val2014_000000131804.jpg,head,163.07,130.95999999999998,200.07,169.95999999999998,0
COCO_val2014_000000000761.jpg,person,496.17,114.11,612.97,480.0,0
COCO_val2014_000000000761.jpg,person,571.69,125.12,616.99,243.78,1
COCO_val2014_000000000761.jpg,person,385.18,122.81,470.02,370.12,3
COCO_val2014_000000000761.jpg,person,299.87,117.57,394.79,348.4,4
COCO_val2014_000000000761.jpg,person,0,211.7,162.42,479.56,5
COCO_val2014_000000000761.jpg,person,48.52,138.96,98.18,225.86,6
COCO_val2014_000000000761.jpg,person,176.25,89.98,313.71000000000004,468.78000000000003,8
COCO_val2014_000000000761.jpg,torso,189.25,143.98000000000002,276.25,280.98,8
COCO_val2014_000000000761.jpg,head,205.25,92.98,258.25,170.98000000000002,8
COCO_val2014_000000000761.jpg,person,145.76,125.74,207.44,298.33,9
COCO_val2014_000000525106.jpg,person,267.38,41.66,418.18,453.41999999999996,0
COCO_val2014_000000525106.jpg,torso,294.38,104.66,374.38,236.66,0
COCO_val2014_000000525106.jpg,head,303.38,61.66,343.38,119.66,0
COCO_val2014_000000000831.jpg,person,139.17,112.58,273.83,269.92,0
COCO_val2014_000000000831.jpg,torso,208.17,138.57999999999998,265.16999999999996,188.57999999999998,0
COCO_val2014_000000000831.jpg,head,217.17,116.58,248.17,161.57999999999998,0
COCO_val2014_000000394050.jpg,person,68.92,1.41,312.26,640.0,0
COCO_val2014_000000394050.jpg,person,306.4,117.54,420.94,356.65000000000003,1
COCO_val2014_000000394050.jpg,torso,327.4,175.54000000000002,409.4,297.54,1
COCO_val2014_000000394050.jpg,head,346.4,117.54,392.4,188.54000000000002,1
COCO_val2014_000000394050.jpg,person,37.29,182.59,77.44,276.71000000000004,2
COCO_val2014_000000394050.jpg,person,393.46,196.7,429.0,416.84,3
COCO_val2014_000000525184.jpg,person,1.12,128.09,375.0,494.38,0
COCO_val2014_000000525184.jpg,torso,77.12,211.09,175.12,352.09000000000003,0
COCO_val2014_000000525184.jpg,head,169.12,147.09,324.12,262.09000000000003,0
COCO_val2014_000000525202.jpg,person,43.15,0.62,344.27,130.06,0
COCO_val2014_000000525202.jpg,torso,131.15,0.62,279.15,97.62,0
COCO_val2014_000000525202.jpg,person,417.98,0.9,617.53,182.47,1
COCO_val2014_000000525202.jpg,person,326.29,0.9,451.24,75.51,2
COCO_val2014_000000525202.jpg,person,0,0.54,54.74,164.91,3
COCO_val2014_000000525202.jpg,person,286.75,0,350.13,73.77,4
COCO_val2014_000000525202.jpg,person,560.52,6.31,640.0,210.1,7
COCO_val2014_000000000962.jpg,person,25.89,155.33,382.56,638.5600000000001,0
COCO_val2014_000000000962.jpg,torso,48.89,223.33,184.89,362.33000000000004,0
COCO_val2014_000000000962.jpg,head,51.89,155.33,145.89,256.33000000000004,0
COCO_val2014_000000000969.jpg,person,188.22,263.81,289.74,474.8,0
COCO_val2014_000000000969.jpg,torso,200.22,295.81,255.22,367.81,0
COCO_val2014_000000000969.jpg,head,211.22,270.81,243.22,313.81,0
COCO_val2014_000000000969.jpg,person,89.77,357.4,256.0,630.03,1
COCO_val2014_000000132042.jpg,person,72.07,90.09,368.24,500.0,0
COCO_val2014_000000132042.jpg,torso,186.07,166.09,361.07,329.09000000000003,0
COCO_val2014_000000132042.jpg,head,137.07,105.09,239.07,216.09,0
COCO_val2014_000000000999.jpg,person,0,0,197.73,301.28,0
COCO_val2014_000000000999.jpg,torso,60,0,164,15,0
COCO_val2014_000000000999.jpg,person,254.78,100.43,618.19,298.15,1
COCO_val2014_000000000999.jpg,torso,291.78,102.43,449.78,199.43,1
COCO_val2014_000000000999.jpg,head,257.78,144.43,312.78,200.43,1
COCO_val2014_000000132132.jpg,person,6.15,46.65,150.63,331.01,0
COCO_val2014_000000132132.jpg,torso,31.15,111.65,126.15,264.65,0
COCO_val2014_000000132132.jpg,head,14.15,52.65,86.15,129.65,0
COCO_val2014_000000132132.jpg,person,282.19,96.4,438.7,232.64000000000001,1
COCO_val2014_000000132132.jpg,torso,341.19,126.4,421.19,222.4,1
COCO_val2014_000000132132.jpg,head,349.19,100.4,379.19,146.4,1
COCO_val2014_000000132132.jpg,person,387.34,90.69,488.78999999999996,331.24,2
COCO_val2014_000000132132.jpg,torso,436.34,145.69,487.34,201.69,2
