filename,class,xmin,ymin,xmax,ymax,trackId
COCO_val2014_000000558114.jpg,head,303.03,179.74,333.03,222.74,0
COCO_val2014_000000558114.jpg,person,0.57,169.12,69.14999999999999,480.0,1
COCO_val2014_000000558114.jpg,person,321.58,179.96,487.39,480.0,2
COCO_val2014_000000558114.jpg,torso,387.58,221.96,443.58,320.96000000000004,2
COCO_val2014_000000558114.jpg,head,385.58,181.96,418.58,232.96,2
COCO_val2014_000000558114.jpg,person,440.31,156.82,558.19,467.21999999999997,3
COCO_val2014_000000558114.jpg,torso,493.31,201.82,540.31,286.82,3
COCO_val2014_000000558114.jpg,head,491.31,163.82,530.31,208.82,3
COCO_val2014_000000558114.jpg,person,545.8,151.01,639.64,471.37,8
COCO_val2014_000000558114.jpg,torso,601.8,194.01,637.8,292.01,8
COCO_val2014_000000558114.jpg,head,599.8,156.01,635.8,207.01,8
COCO_val2014_000000213033.jpg,person,122.25,182.65,340.85,632.8100000000001,0
COCO_val2014_000000213033.jpg,torso,150.25,272.65,304.25,465.65,0
COCO_val2014_000000213033.jpg,head,205.25,200.65,266.25,310.65,0
COCO_val2014_000000466986.jpg,person,235.04,155,466.33,438.67,0
COCO_val2014_000000466986.jpg,torso,235.04,265,394.03999999999996,407,0
COCO_val2014_000000466986.jpg,head,281.03999999999996,161,375.03999999999996,303,0
COCO_val2014_000000319534.jpg,person,243.78,85.03,430.38,471.19000000000005,0
COCO_val2014_000000319534.jpg,torso,272.78,235.03,402.78,412.03,0
COCO_val2014_000000319534.jpg,head,305.78,161.03,377.78,252.03,0
COCO_val2014_000000319534.jpg,person,128.89,95.45,168.23999999999998,279.08,1
COCO_val2014_000000319534.jpg,person,490.12,124.2,639.01,319.73,2
COCO_val2014_000000319534.jpg,person,193.57,153.78,278.78,290.53,3
COCO_val2014_000000319534.jpg,person,73.64,134.85,107.91,273.36,4
COCO_val2014_000000319534.jpg,person,1.67,194.93,73.04,270.04,6
COCO_val2014_000000032817.jpg,person,86.49,0,279.64,467.75,0
COCO_val2014_000000032817.jpg,torso,152.49,37,275.49,209,0
COCO_val2014_000000032817.jpg,head,98.49,8,161.49,82,0
COCO_val2014_000000475191.jpg,person,182.29,90.68,420.66999999999996,415.35,0
COCO_val2014_000000475191.jpg,torso,298.28999999999996,144.68,400.28999999999996,240.68,0
COCO_val2014_000000475191.jpg,head,368.28999999999996,109.68,419.28999999999996,155.68,0
COCO_val2014_000000363188.jpg,person,191.01,135.62,341.90999999999997,425.0,0
COCO_val2014_000000363188.jpg,torso,215.01,196.62,317.01,348.62,0
COCO_val2014_000000363188.jpg,head,245.01,149.62,292.01,212.62,0
COCO_val2014_000000363188.jpg,person,308.48,102.19,578.76,420.21999999999997,1
COCO_val2014_000000363188.jpg,torso,369.48,193.19,511.48,419.19,1
COCO_val2014_000000363188.jpg,head,440.48,107.19,522.48,227.19,1
COCO_val2014_000000363188.jpg,person,325.73,157.19,399.65000000000003,281.8,2
COCO_val2014_000000363188.jpg,person,0,186.24,208.2,418.31,3
COCO_val2014_000000363188.jpg,torso,54,263.24,166,388.24,3
COCO_val2014_000000363188.jpg,head,108,207.24,159,287.24,3
COCO_val2014_000000363188.jpg,person,0,138.32,118.43,420.07,4
COCO_val2014_000000363188.jpg,torso,18,203.32,114,296.32,4
COCO_val2014_000000363188.jpg,head,41,145.32,87,221.32,4
COCO_val2014_000000363188.jpg,person,173.89,156.31,227.51,240.7,5
COCO_val2014_000000363188.jpg,person,0,175.42,34.4,252.95999999999998,9
COCO_val2014_000000417632.jpg,person,365.92,2.28,619.9100000000001,231.52,0
COCO_val2014_000000417632.jpg,torso,387.92,59.28,596.9200000000001,230.28,0
COCO_val2014_000000417632.jpg,head,435.92,2.28,528.9200000000001,96.28,0
COCO_val2014_000000417632.jpg,person,0,0,397.04,451.69,1
COCO_val2014_000000417632.jpg,torso,0,18,217,424,1
COCO_val2014_000000417632.jpg,head,145,0,249,72,1
COCO_val2014_000000417632.jpg,person,428.53,133.74,640.0,480.0,2
COCO_val2014_000000417632.jpg,person,290.39,76.91,329.41999999999996,128.32999999999998,3
COCO_val2014_000000417632.jpg,person,0,72.27,49.62,210.33999999999997,5
COCO_val2014_000000081988.jpg,person,268.67,129.54,517.2,366.54999999999995,0
COCO_val2014_000000081988.jpg,torso,377.67,162.54,426.67,256.53999999999996,0
COCO_val2014_000000081988.jpg,head,386.67,129.54,414.67,163.54,0
COCO_val2014_000000081988.jpg,person,320.18,274.65,408.03,396.91999999999996,1
COCO_val2014_000000081988.jpg,person,470.43,313.91,590.22,402.03000000000003,2
COCO_val2014_000000081988.jpg,person,174.64,293.62,247.56,387.66,3
COCO_val2014_000000081988.jpg,person,47.12,283.63,158.94,392.27,4
COCO_val2014_000000516173.jpg,person,58.97,156.52,227.24,585.11,0
COCO_val2014_000000516173.jpg,torso,87.97,218.52,181.97,393.52,0
COCO_val2014_000000516173.jpg,head,108.97,165.52,168.97,227.52,0
COCO_val2014_000000122962.jpg,person,203.8,65.22,288.04,201.0,0
COCO_val2014_000000122962.jpg,person,242.73,133.19,319.35,246.32,1
COCO_val2014_000000122962.jpg,person,288.7,288.7,411.61,418.28,2
COCO_val2014_000000122962.jpg,person,300.93,92.1,353.44,190.58999999999997,3
COCO_val2014_000000122962.jpg,person,440.96,211.59,543.85,384.06,4
COCO_val2014_000000122962.jpg,torso,482.96,263.59000000000003,531.96,324.59000000000003,4
COCO_val2014_000000122962.jpg,head,474.96,211.59,520.96,272.59000000000003,4
COCO_val2014_000000122962.jpg,person,428.05,0.2,467.88,103.78,5
COCO_val2014_000000122962.jpg,person,497.42,65.38,608.38,240.53,6
COCO_val2014_000000122962.jpg,person,57.58,290,198.91000000000003,417.72,7
COCO_val2014_000000122962.jpg,person,144.95,179.8,237.45999999999998,340.16,8
COCO_val2014_000000122962.jpg,person,209.44,12.3,256.85,106.39,9
COCO_val2014_000000122962.jpg,person,104.73,0.58,188.32,215.79000000000002,10
COCO_val2014_000000122962.jpg,person,41.31,0,146.0,200.63,11
COCO_val2014_000000122962.jpg,person,330.9,19.73,399.32,116.76,12
COCO_val2014_000000442456.jpg,person,607.58,20.37,640.0,128.57999999999998,0
COCO_val2014_000000442456.jpg,person,111.51,33.9,230.99,284.51,1
COCO_val2014_000000442456.jpg,torso,127.51,72.9,194.51,160.9,1
COCO_val2014_000000442456.jpg,head,146.51,41.9,178.51,82.9,1
COCO_val2014_000000213086.jpg,person,0.73,112.35,143.29999999999998,438.14,0
COCO_val2014_000000213086.jpg,torso,0.73,112.35,106.73,283.35,0
COCO_val2014_000000213086.jpg,head,29.73,175.35,140.73,285.35,0
COCO_val2014_000000442463.jpg,person,206.32,242.71,380.12,467.23,0
COCO_val2014_000000442463.jpg,torso,286.32,284.71000000000004,359.32,346.71000000000004,0
COCO_val2014_000000442463.jpg,head,256.32,256.71000000000004,308.32,309.71000000000004,0
COCO_val2014_000000311394.jpg,person,2.87,5.91,480.0,624.38,0
COCO_val2014_000000311394.jpg,torso,109.87,259.91,477.87,622.91,0
COCO_val2014_000000311394.jpg,head,139.87,5.91,393.87,311.91,0
COCO_val2014_000000368752.jpg,person,229.08,3,480.0,319.42,0
COCO_val2014_000000368752.jpg,person,0,6.01,249.42,401.58,2
COCO_val2014_000000368752.jpg,torso,62,269.01,202,400.01,2
COCO_val2014_000000368752.jpg,head,8,50.01,248,313.01,2
COCO_val2014_000000474039.jpg,person,171.08,60.98,391.95000000000005,396.81,0
COCO_val2014_000000474039.jpg,torso,176.08,182.98,343.08000000000004,394.98,0
COCO_val2014_000000474039.jpg,head,175.08,62.98,332.08000000000004,230.98,0
COCO_val2014_000000401250.jpg,person,111.54,116.32,281.48,293.68,0
COCO_val2014_000000401250.jpg,torso,146.54000000000002,222.32,243.54000000000002,291.32,0
COCO_val2014_000000401250.jpg,head,111.54,212.32,165.54000000000002,255.32,0
COCO_val2014_000000032901.jpg,person,24.59,99.61,325.88,544.77,0
COCO_val2014_000000032901.jpg,torso,72.59,185.61,210.59,387.61,0
COCO_val2014_000000032901.jpg,head,116.59,108.61,185.59,215.61,0
COCO_val2014_000000032901.jpg,person,309.69,99.75,458.36,546.0,1
COCO_val2014_000000032901.jpg,torso,323.69,190.75,454.69,362.75,1
COCO_val2014_000000032901.jpg,head,345.69,106.75,409.69,203.75,1
COCO_val2014_000000032901.jpg,person,435.57,109.2,602.44,543.5500000000001,2
COCO_val2014_000000032901.jpg,torso,435.57,181.2,565.5699999999999,385.2,2
COCO_val2014_000000032901.jpg,head,448.57,109.2,518.5699999999999,215.2,2
COCO_val2014_000000032901.jpg,person,185.3,135.79,333.82000000000005,536.1,4
COCO_val2014_000000032901.jpg,torso,211.3,209.79,322.3,408.78999999999996,4
COCO_val2014_000000032901.jpg,head,233.3,137.79,297.3,234.79,4
COCO_val2014_000000091500.jpg,person,101.17,144.34,515.52,472.59000000000003,0
COCO_val2014_000000091500.jpg,torso,334.17,242.34,500.17,366.34000000000003,0
COCO_val2014_000000091500.jpg,head,389.17,155.34,464.17,256.34000000000003,0
COCO_val2014_000000091500.jpg,person,0,110.87,284.76,480.0,1
COCO_val2014_000000091500.jpg,torso,133,193.87,283,349.87,1
COCO_val2014_000000091500.jpg,head,174,113.87,232,212.87,1
COCO_val2014_000000270474.jpg,person,190.03,11.82,327.7,370.78,0
COCO_val2014_000000270474.jpg,torso,213.03,98.82,284.03,206.82,0
COCO_val2014_000000270474.jpg,head,219.03,20.82,282.03,108.82,0
COCO_val2014_000000090284.jpg,person,67.19,143.09,586.1099999999999,564.8,0
COCO_val2014_000000090284.jpg,torso,391.19,193.09,508.19,307.09000000000003,0
COCO_val2014_000000090284.jpg,head,486.19,150.09,546.19,210.09,0
COCO_val2014_000000188592.jpg,person,73.18,127.88,342.96,640.0,0
COCO_val2014_000000188592.jpg,torso,125.18,279.88,305.18,522.88,0
COCO_val2014_000000188592.jpg,head,182.18,129.88,333.18,330.88,0
COCO_val2014_000000229553.jpg,person,58.38,55.91,504.52,386.38,0
COCO_val2014_000000229553.jpg,torso,285.38,139.91,429.38,337.90999999999997,0
COCO_val2014_000000229553.jpg,head,348.38,65.91,420.38,172.91,0
COCO_val2014_000000213171.jpg,person,138.67,145.33,257.33,444.0,0
COCO_val2014_000000213171.jpg,torso,163.67,187.33,224.67,277.33000000000004,0
COCO_val2014_000000213171.jpg,head,168.67,152.33,205.67,205.33,0
COCO_val2014_000000336053.jpg,person,13.09,19.66,248.23,219.21,0
COCO_val2014_000000336053.jpg,torso,93.09,129.66,200.09,197.66,0
COCO_val2014_000000336053.jpg,head,92.09,26.66,178.09,163.66,0
COCO_val2014_000000336053.jpg,person,440,52.97,640,419.46000000000004,1
COCO_val2014_000000336053.jpg,torso,493,238.97,627,329.97,1
COCO_val2014_000000336053.jpg,head,475,70.97,639,256.97,1
COCO_val2014_000000336053.jpg,person,0,0,80.42,126.82,2
COCO_val2014_000000336053.jpg,person,511.18,0,584.71,58.99,3
COCO_val2014_000000549055.jpg,person,314.98,118.55,472.13,292.16,0
COCO_val2014_000000549055.jpg,torso,383.98,166.55,449.98,237.55,0
COCO_val2014_000000549055.jpg,head,415.98,149.55,460.98,188.55,0
COCO_val2014_000000114884.jpg,person,319.39,85.76,487.22,325.3,0
COCO_val2014_000000114884.jpg,torso,396.39,168.76,485.39,299.76,0
COCO_val2014_000000114884.jpg,head,408.39,92.76,466.39,172.76,0
COCO_val2014_000000065736.jpg,person,185.19,5.82,376.14,408.83,0
COCO_val2014_000000065736.jpg,torso,204.19,56.82,311.19,222.82,0
COCO_val2014_000000065736.jpg,head,194.19,13.82,247.19,85.82,0
COCO_val2014_000000344268.jpg,person,112.76,58.76,441.82,500.57,0
COCO_val2014_000000344268.jpg,torso,173.76,203.76,325.76,498.76,0
COCO_val2014_000000344268.jpg,head,228.76,72.75999999999999,362.76,250.76,0
COCO_val2014_000000532690.jpg,person,58.97,40.27,500.49,631.37,0
COCO_val2014_000000532690.jpg,torso,158.97,177.27,364.97,439.27,0
COCO_val2014_000000532690.jpg,head,196.97,57.27,323.97,245.27,0
COCO_val2014_000000532690.jpg,person,373.93,1,526.38,629.49,1
COCO_val2014_000000532690.jpg,torso,409.93,1,524.9300000000001,359,1
COCO_val2014_000000532690.jpg,person,120.81,4.31,389.75,169.71,2
COCO_val2014_000000016598.jpg,person,8.67,17.7,478.0,625.9100000000001,0
COCO_val2014_000000016598.jpg,torso,52.67,245.7,405.67,624.7,0
COCO_val2014_000000016598.jpg,head,140.67,20.7,308.67,292.7,0
COCO_val2014_000000073946.jpg,person,99.51,92.51,275.35,421.96,0
COCO_val2014_000000073946.jpg,torso,149.51,179.51,254.51,345.51,0
COCO_val2014_000000073946.jpg,head,186.51,100.51,266.51,210.51,0
COCO_val2014_000000073946.jpg,person,360.36,68.75,640.0,422.46,2
COCO_val2014_000000073946.jpg,torso,489.36,155.75,638.36,420.75,2
COCO_val2014_000000073946.jpg,head,407.36,75.75,527.36,219.75,2
COCO_val2014_000000426203.jpg,person,176.86,116.29,320.46000000000004,308.39,0
COCO_val2014_000000426203.jpg,torso,193.86,164.29000000000002,273.86,229.29000000000002,0
COCO_val2014_000000426203.jpg,head,259.86,134.29000000000002,298.86,183.29000000000002,0
COCO_val2014_000000229601.jpg,person,230.15,107.03,259.86,181.98000000000002,3
COCO_val2014_000000229601.jpg,person,87.32,75.36,261.89,351.52000000000004,4
COCO_val2014_000000229601.jpg,torso,160.32,124.36,205.32,200.36,4
COCO_val2014_000000229601.jpg,head,181.32,88.36,209.32,125.36,4
COCO_val2014_000000229601.jpg,person,470.12,66.68,589.48,358.34000000000003,5
COCO_val2014_000000229601.jpg,torso,502.12,118.68,561.12,193.68,5
COCO_val2014_000000229601.jpg,head,515.12,72.68,549.12,122.68,5
COCO_val2014_000000229601.jpg,person,196.34,95.16,221.55,196.3,6
COCO_val2014_000000295138.jpg,person,162,0.3,386.52,345.23,0
COCO_val2014_000000295138.jpg,torso,274,77.3,342,184.3,0
COCO_val2014_000000295138.jpg,head,294,25.3,329,85.3,0
COCO_val2014_000000401446.jpg,person,244.78,10.44,416.46000000000004,469.94,0
COCO_val2014_000000401446.jpg,torso,274.78,73.44,368.78,200.44,0
COCO_val2014_000000401446.jpg,head,297.78,16.439999999999998,347.78,99.44,0
COCO_val2014_000000319721.jpg,person,1.44,168.67,177.7,630.97,0
COCO_val2014_000000319721.jpg,torso,14.44,255.67,145.44,422.66999999999996,0
COCO_val2014_000000319721.jpg,head,49.44,181.67,110.44,260.66999999999996,0
COCO_val2014_000000319721.jpg,person,134.17,255.91,161.01999999999998,353.78999999999996,1
COCO_val2014_000000319721.jpg,person,0,169.71,32.11,259.6,2
COCO_val2014_000000458992.jpg,person,1.43,2.39,458.17,412.34999999999997,0
COCO_val2014_000000458992.jpg,torso,55.43,137.39,316.43,410.39,0
COCO_val2014_000000458992.jpg,head,133.43,2.39,278.43,177.39,0
COCO_val2014_000000417911.jpg,person,201.03,38.48,357.82,204.88,0
COCO_val2014_000000417911.jpg,torso,234.03,38.48,335.03,111.47999999999999,0
COCO_val2014_000000417911.jpg,head,285.03,55.48,324.03,111.47999999999999,0
COCO_val2014_000000057597.jpg,person,317.11,152.42,442.55,316.35,0
COCO_val2014_000000057597.jpg,torso,351.11,175.42,380.11,224.42,0
COCO_val2014_000000057597.jpg,head,348.11,155.42,371.11,176.42,0
COCO_val2014_000000057597.jpg,person,412.49,166.47,517.81,331.02,1
COCO_val2014_000000057597.jpg,person,518.34,142.29,607.5600000000001,247.66,2
COCO_val2014_000000057597.jpg,person,521.81,131.27,621.7099999999999,279.4,9
COCO_val2014_000000106757.jpg,person,212.92,223.33,421.52,640.0,0
COCO_val2014_000000106757.jpg,torso,215.92,357.33000000000004,419.91999999999996,638.33,0
COCO_val2014_000000106757.jpg,head,234.92,248.33,365.91999999999996,404.33000000000004,0
COCO_val2014_000000213255.jpg,person,1.67,10.83,223.32999999999998,630.83,0
COCO_val2014_000000213255.jpg,torso,6.67,83.83,155.67,399.83,0
COCO_val2014_000000213255.jpg,head,52.67,32.83,165.67,152.83,0
COCO_val2014_000000418062.jpg,person,186.97,176.46,427.0,629.49,0
COCO_val2014_000000418062.jpg,torso,198.97,290.46000000000004,383.97,577.46,0
COCO_val2014_000000418062.jpg,head,229.97,176.46,321.97,326.46000000000004,0
COCO_val2014_000000418062.jpg,person,0,153.89,195.6,627.06,1
COCO_val2014_000000418062.jpg,torso,2,283.89,187,529.89,1
COCO_val2014_000000418062.jpg,head,83,155.89,176,308.89,1
COCO_val2014_000000418062.jpg,person,335.65,178.58,427.0,319.91,2
COCO_val2014_000000147729.jpg,person,0,87.01,310.67,375.0,0
COCO_val2014_000000147729.jpg,torso,0,228.01,306,373.01,0
COCO_val2014_000000147729.jpg,head,122,93.01,240,238.01,0
COCO_val2014_000000147729.jpg,person,0.84,77.53,162.64000000000001,313.48,1
COCO_val2014_000000147729.jpg,person,341.32,104.79,477.34000000000003,210.58,8
COCO_val2014_000000377113.jpg,person,149.69,61.25,347.36,388.46,0
COCO_val2014_000000377113.jpg,torso,189.69,122.25,272.69,227.25,0
COCO_val2014_000000377113.jpg,head,213.69,74.25,253.69,131.25,0
COCO_val2014_000000377113.jpg,person,32.86,0.28,82.14,102.19,1
COCO_val2014_000000377113.jpg,person,292.06,1.14,341.88,117.06,2
COCO_val2014_000000377113.jpg,person,372.64,1.09,410.77,114.94,3
COCO_val2014_000000377113.jpg,person,166.25,0,197.5,88.82,7
COCO_val2014_000000205105.jpg,person,142.26,127.89,303.46,427.9,0
COCO_val2014_000000205105.jpg,torso,194.26,217.89,257.26,322.89,0
COCO_val2014_000000205105.jpg,head,193.26,192.89,233.26,232.89,0
COCO_val2014_000000278848.jpg,person,83,381.67,190.29000000000002,639.73,0
COCO_val2014_000000278848.jpg,torso,98,419.67,170,513.6700000000001,0
COCO_val2014_000000278848.jpg,head,113,385.67,152,425.67,0
COCO_val2014_000000278848.jpg,person,168.99,360.6,238.35000000000002,633.3900000000001,1
COCO_val2014_000000278848.jpg,person,357.23,393.36,439.18,605.47,2
COCO_val2014_000000278848.jpg,person,297.71,428.58,360.99,616.99,3
COCO_val2014_000000352582.jpg,person,112.43,195.32,327.21000000000004,633.51,0
COCO_val2014_000000352582.jpg,torso,153.43,266.32,242.43,364.32,0
COCO_val2014_000000352582.jpg,head,137.43,201.32,196.43,285.32,0
COCO_val2014_000000352582.jpg,person,0,256,80.54,632.81,1
COCO_val2014_000000123213.jpg,person,243.13,175.03,445.73,381.15999999999997,0
COCO_val2014_000000123213.jpg,torso,365.13,217.03,438.13,298.03,0
COCO_val2014_000000123213.jpg,head,347.13,177.03,392.13,231.03,0
COCO_val2014_000000123213.jpg,person,409.94,160.14,598.13,384.37,1
COCO_val2014_000000123213.jpg,torso,482.94,195.14,586.94,263.14,1
COCO_val2014_000000123213.jpg,head,458.94,169.14,503.94,214.14,1
COCO_val2014_000000123213.jpg,person,396.36,0,456.22,79.61,2
COCO_val2014_000000123213.jpg,person,200.36,0,268.81,61.98,3
COCO_val2014_000000123213.jpg,person,78.12,2.08,190.64,53.94,4
COCO_val2014_000000123213.jpg,person,175.81,0.86,241.01,47.67,5
COCO_val2014_000000123213.jpg,person,0,0.43,63.4,49.089999999999996,6
COCO_val2014_000000123213.jpg,person,256.67,0,306.18,67.19,8
COCO_val2014_000000123213.jpg,person,91.64,84.2,329.89,349.94,10
COCO_val2014_000000123213.jpg,torso,182.64,119.2,249.64,206.2,10
COCO_val2014_000000123213.jpg,head,194.64,88.2,227.64,140.2,10
COCO_val2014_000000180560.jpg,person,251.21,55.4,605.57,426.0,0
COCO_val2014_000000180560.jpg,torso,325.21000000000004,197.4,545.21,424.4,0
COCO_val2014_000000180560.jpg,head,344.21000000000004,84.4,447.21000000000004,257.4,0
COCO_val2014_000000180560.jpg,person,0.96,8.86,368.56,421.45,1
COCO_val2014_000000180560.jpg,torso,0.96,202.86,190.96,419.86,1
COCO_val2014_000000180560.jpg,head,2.96,13.86,206.96,218.86,1
COCO_val2014_000000336209.jpg,person,271.27,124.43,383.92999999999995,287.84000000000003,0
COCO_val2014_000000336209.jpg,torso,290.27,145.43,328.27,210.43,0
COCO_val2014_000000336209.jpg,head,304.27,124.43,328.27,152.43,0
COCO_val2014_000000474095.jpg,person,56.18,24.72,277.53,494.38,0
COCO_val2014_000000474095.jpg,torso,120.18,100.72,229.18,273.72,0
COCO_val2014_000000474095.jpg,head,82.18,30.72,193.18,174.72,0
COCO_val2014_000000483667.jpg,person,2.88,2.88,426.0,629.93,0
COCO_val2014_000000483667.jpg,torso,88.88,294.88,382.88,628.88,0
COCO_val2014_000000483667.jpg,head,179.88,157.88,368.88,403.88,0
COCO_val2014_000000008532.jpg,person,155.89,9.59,640.0,426.0,0
COCO_val2014_000000008532.jpg,torso,165.89,307.59,638.89,424.59,0
COCO_val2014_000000008532.jpg,head,314.89,32.59,548.89,369.59,0
COCO_val2014_000000270677.jpg,person,184.09,90.61,453.03,638.5600000000001,0
COCO_val2014_000000270677.jpg,torso,233.09,212.61,401.09000000000003,493.61,0
COCO_val2014_000000270677.jpg,head,285.09000000000003,101.61,357.09000000000003,226.61,0
COCO_val2014_000000491867.jpg,person,314.76,209.85,380.75,313.26,0
COCO_val2014_000000491867.jpg,person,67.24,182.39,162.37,374.0,1
COCO_val2014_000000491867.jpg,person,53.21,96.36,402.7,629.9300000000001,2
COCO_val2014_000000491867.jpg,torso,126.21000000000001,257.36,369.21,616.36,2
COCO_val2014_000000491867.jpg,head,201.21,101.36,329.21,285.36,2
COCO_val2014_000000393569.jpg,person,375.37,121.56,571.69,341.6,0
COCO_val2014_000000393569.jpg,torso,377.37,198.56,418.37,331.56,0
COCO_val2014_000000393569.jpg,head,377.37,128.56,430.37,178.56,0
COCO_val2014_000000515025.jpg,person,206.34,12.51,419.36,286.67,0
COCO_val2014_000000515025.jpg,torso,251.34,131.51,382.34000000000003,281.51,0
COCO_val2014_000000515025.jpg,head,286.34000000000003,31.509999999999998,370.34000000000003,155.51,0
COCO_val2014_000000549220.jpg,person,248.05,2.87,387.84000000000003,229.0,0
COCO_val2014_000000549220.jpg,person,358.11,33.08,480.0,235.87,1
COCO_val2014_000000549220.jpg,torso,358.11,38.08,392.11,123.08,1
COCO_val2014_000000549220.jpg,person,391.61,8.66,480.0,217.63,2
COCO_val2014_000000549220.jpg,person,441.71,35.48,480.0,111.37,3
COCO_val2014_000000121673.jpg,person,152.6,83,333.76,242.54,0
COCO_val2014_000000121673.jpg,torso,178.6,106,239.6,169,0
COCO_val2014_000000121673.jpg,head,203.6,83,229.6,122,0
COCO_val2014_000000131444.jpg,person,67.6,5.31,478.91999999999996,628.05,0
COCO_val2014_000000131444.jpg,torso,111.6,256.31,477.6,626.31,0
COCO_val2014_000000131444.jpg,head,137.6,5.31,375.6,342.31,0
COCO_val2014_000000541055.jpg,person,271.5,79.97,335.69,283.78,0
COCO_val2014_000000541055.jpg,person,201.47,101.9,287.87,324.70000000000005,1
COCO_val2014_000000541055.jpg,person,154.52,78.08,208.77,313.15,2
COCO_val2014_000000541055.jpg,person,325.21,79.28,488.63,326.83000000000004,3
COCO_val2014_000000541055.jpg,torso,395.21,117.28,453.21,187.28,3
COCO_val2014_000000541055.jpg,head,410.21,82.28,434.21,117.28,3
COCO_val2014_000000541055.jpg,person,209.16,52.89,275.59000000000003,157.28,4
COCO_val2014_000000146155.jpg,person,156.83,17.9,383.26,512.0,0
COCO_val2014_000000146155.jpg,torso,191.83,147.9,368.83000000000004,489.9,0
COCO_val2014_000000146155.jpg,head,226.83,23.9,332.83000000000004,184.9,0
COCO_val2014_000000146155.jpg,person,6.06,110.29,193.16,512.0,1
COCO_val2014_000000146155.jpg,torso,16.06,201.29000000000002,189.06,456.29,1
COCO_val2014_000000146155.jpg,head,41.06,118.29,125.06,222.29000000000002,1
COCO_val2014_000000146155.jpg,person,108.42,122.36,192.24,234.12,2
COCO_val2014_000000146155.jpg,person,568.63,171.71,640.0,406.54,3
COCO_val2014_000000146155.jpg,person,0,371.63,35.07,511.44,4
COCO_val2014_000000398742.jpg,person,56.22,430.99,327.21000000000004,629.91,0
COCO_val2014_000000398742.jpg,torso,62.22,540.99,241.22,627.99,0
COCO_val2014_000000398742.jpg,head,94.22,454.99,179.22,564.99,0
COCO_val2014_000000398742.jpg,person,258.88,485.67,427.0,630.9300000000001,1
COCO_val2014_000000398742.jpg,person,2.88,44.58,375.37,542.2,2
COCO_val2014_000000398742.jpg,torso,93.88,138.57999999999998,266.88,370.58,2
COCO_val2014_000000398742.jpg,head,154.88,44.58,234.88,162.57999999999998,2
COCO_val2014_000000398742.jpg,person,13.76,531.22,63.89,597.1,4
COCO_val2014_000000303499.jpg,person,40.45,15.81,160.67000000000002,309.06,0
COCO_val2014_000000303499.jpg,torso,52.45,90.81,113.45,176.81,0
COCO_val2014_000000303499.jpg,head,66.45,56.81,97.45,90.81,0
COCO_val2014_000000303499.jpg,person,196.05,36.95,332.93,318.61,1
COCO_val2014_000000303499.jpg,torso,236.05,112.95,302.05,178.95,1
COCO_val2014_000000303499.jpg,head,257.05,74.95,283.05,111.95,1
COCO_val2014_000000369037.jpg,person,133.75,230.11,425.0,640.0,0
COCO_val2014_000000369037.jpg,torso,287.75,325.11,408.75,515.11,0
COCO_val2014_000000369037.jpg,head,307.75,237.11,371.75,353.11,0
COCO_val2014_000000459153.jpg,person,109.97,180.77,391.03999999999996,531.64,0
COCO_val2014_000000459153.jpg,torso,115.97,232.77,215.97,364.77,0
